employee_id,department,legacy_entity_code,role_level,hipo_flag,tenure_months,tenure_bucket,survey_response_rate,dt_probability,lr_probability
E10201,Retail Banking,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.3841718366028068
E08865,Risk & Compliance,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3841248149630255
E08861,Insurance,Entity_A,3,0,32,2-3y,0.8,0.0866339538340544,0.3841241115036037
E09139,Retail Banking,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3841187607045299
E00416,Technology,NovaCorp-Origin,2,0,441,20+y,0.8,0.0866339538340544,0.38403446095903754
E06055,Risk & Compliance,NovaCorp-Origin,1,0,165,10-20y,0.8,0.0866339538340544,0.3839841899499377
E10074,Technology,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.3839232361581863
E05688,Retail Banking,NovaCorp-Origin,1,0,186,10-20y,0.8,0.0866339538340544,0.3839079077477364
E06972,Retail Banking,NovaCorp-Origin,2,0,121,10-20y,0.8,0.0866339538340544,0.3839027398564871
E03859,Retail Banking,NovaCorp-Origin,1,0,277,20+y,0.8,0.0866339538340544,0.3839027380343242
E00595,Retail Banking,NovaCorp-Origin,2,0,433,20+y,0.8,0.0866339538340544,0.3838726596016242
E09285,Insurance,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3837992575231171
E05771,Technology,NovaCorp-Origin,3,0,181,10-20y,0.8,0.0866339538340544,0.3837962292240705
E07586,Insurance,NovaCorp-Origin,1,0,91,5-10y,0.8,0.0866339538340544,0.3837771662167935
E00489,Insurance,NovaCorp-Origin,2,0,438,20+y,0.8,0.0866339538340544,0.3837207347564426
E08986,Technology,Entity_A,2,0,32,2-3y,0.8,0.0866339538340544,0.3836288844239464
E08991,Corporate Operations,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3835885434914372
E01902,Retail Banking,NovaCorp-Origin,2,0,369,20+y,0.8,0.0866339538340544,0.383511118941725
E01115,Retail Banking,NovaCorp-Origin,2,0,409,20+y,0.8,0.0866339538340544,0.38336568240535024
E00185,Technology,NovaCorp-Origin,2,0,453,20+y,0.8,0.0866339538340544,0.3833094430976691
E00010,Retail Banking,NovaCorp-Origin,2,0,461,20+y,0.8,0.0866339538340544,0.3830886226340649
E02332,Retail Banking,NovaCorp-Origin,2,0,350,20+y,0.8,0.0866339538340544,0.3830850383992597
E03957,Technology,NovaCorp-Origin,1,0,272,20+y,0.8,0.0866339538340544,0.3830374563753495
E05580,Retail Banking,NovaCorp-Origin,2,0,191,10-20y,0.8,0.0866339538340544,0.3829121380190281
E07005,Technology,NovaCorp-Origin,1,0,119,5-10y,0.8,0.0866339538340544,0.38290198146455995
E11134,Retail Banking,NovaCorp-Origin,2,0,25,2-3y,0.8,0.0866339538340544,0.38288759206885153
E10977,Risk & Compliance,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3828768069224438
E09763,Retail Banking,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.38286615457198514
E01017,Wealth Management,NovaCorp-Origin,2,0,413,20+y,0.8,0.0866339538340544,0.3828334988775285
E10878,Technology,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.38271486358232154
E04780,Wealth Management,NovaCorp-Origin,1,0,232,10-20y,0.8,0.0866339538340544,0.38269320441975324
E11053,Technology,Entity_A,2,0,27,2-3y,0.8,0.0866339538340544,0.3825657948273298
E09398,Retail Banking,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3825511228250772
E03251,Technology,NovaCorp-Origin,2,0,305,20+y,0.8,0.0866339538340544,0.3825510469399426
E06371,Corporate Operations,NovaCorp-Origin,2,0,150,10-20y,0.8,0.0866339538340544,0.38248123018715124
E04699,Risk & Compliance,NovaCorp-Origin,1,0,236,10-20y,0.8,0.0866339538340544,0.3824767238758799
E04355,Technology,NovaCorp-Origin,1,0,253,20+y,0.8,0.0866339538340544,0.38243520372682316
E01838,Insurance,NovaCorp-Origin,2,0,372,20+y,0.8,0.0866339538340544,0.3823970441525612
E01733,Retail Banking,NovaCorp-Origin,3,0,377,20+y,0.8,0.0866339538340544,0.38231253937729653
E10347,Retail Banking,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.3822071593437632
E10710,Retail Banking,Entity_A,4,0,28,2-3y,0.8,0.0866339538340544,0.3821694755707857
E01992,Technology,NovaCorp-Origin,2,0,365,20+y,0.8,0.0866339538340544,0.38199728256912097
E00934,Technology,NovaCorp-Origin,3,0,417,20+y,0.8,0.0866339538340544,0.38197564156259645
E03271,Risk & Compliance,NovaCorp-Origin,2,0,304,20+y,0.8,0.0866339538340544,0.38188262403003326
E01776,Technology,NovaCorp-Origin,2,0,376,20+y,0.8,0.0866339538340544,0.38175764613053276
E11050,Risk & Compliance,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3816523893787834
E03379,Corporate Operations,NovaCorp-Origin,1,0,299,20+y,0.8,0.0866339538340544,0.38163644825726484
E06296,Technology,NovaCorp-Origin,1,0,153,10-20y,0.8,0.0866339538340544,0.38141154827937407
E09711,Wealth Management,Entity_A,2,0,30,2-3y,0.8,0.0866339538340544,0.3813856396377625
E01485,Wealth Management,NovaCorp-Origin,2,0,390,20+y,0.8,0.0866339538340544,0.38105838025338457
E09523,Wealth Management,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.38105269356766364
E03742,Retail Banking,NovaCorp-Origin,1,0,283,20+y,0.8,0.0866339538340544,0.38090341089166263
E04126,Risk & Compliance,NovaCorp-Origin,1,0,263,20+y,0.8,0.0866339538340544,0.380850141895684
E09681,Retail Banking,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.3807905774063342
E06905,Insurance,NovaCorp-Origin,1,0,124,10-20y,0.8,0.0866339538340544,0.38073016154389694
E04917,Technology,NovaCorp-Origin,1,0,226,10-20y,0.8,0.0866339538340544,0.3807268758005298
E09824,Technology,Entity_A,4,0,30,2-3y,0.8,0.0866339538340544,0.3805886415918804
E10216,Wealth Management,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.3805326270532609
E09283,Retail Banking,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3803907905286063
E10412,Technology,Entity_A,2,0,28,2-3y,0.8,0.0866339538340544,0.3802485806900608
E10783,Technology,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3802219540373552
E10257,Technology,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.38014222143845106
E10234,Risk & Compliance,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.3800907304045452
E01371,Retail Banking,NovaCorp-Origin,2,0,396,20+y,0.8,0.0866339538340544,0.3800635697900559
E09738,Risk & Compliance,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.38003725738166017
E03140,Technology,NovaCorp-Origin,2,0,311,20+y,0.8,0.0866339538340544,0.38002004516942484
E01834,Corporate Operations,NovaCorp-Origin,2,0,373,20+y,0.8,0.0866339538340544,0.3800033331249516
E08755,Wealth Management,NovaCorp-Origin,1,0,35,2-3y,0.8,0.0866339538340544,0.3800011472646163
E03616,Retail Banking,NovaCorp-Origin,1,0,288,20+y,0.8,0.0866339538340544,0.3799915610473041
E01853,Technology,NovaCorp-Origin,3,0,371,20+y,0.8,0.0866339538340544,0.37997700366986403
E10382,Wealth Management,Entity_A,1,0,28,2-3y,0.8,0.0866339538340544,0.3799639728525704
E10720,Risk & Compliance,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3798683946787795
E05668,Technology,NovaCorp-Origin,1,0,187,10-20y,0.8,0.0866339538340544,0.3798632873058855
E09094,Technology,Entity_A,3,0,32,2-3y,0.8,0.0866339538340544,0.3798420894955143
E04618,Retail Banking,NovaCorp-Origin,2,0,239,10-20y,0.8,0.0866339538340544,0.37974714278662175
E03444,Risk & Compliance,NovaCorp-Origin,1,0,296,20+y,0.8,0.0866339538340544,0.37974608423057493
E10614,Wealth Management,Entity_A,5,0,28,2-3y,0.8,0.0866339538340544,0.3797211297468219
E09421,Retail Banking,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3797117635282559
E03612,Risk & Compliance,NovaCorp-Origin,1,0,288,20+y,0.8,0.0866339538340544,0.3796756547259451
E04561,Retail Banking,NovaCorp-Origin,2,0,242,20+y,0.8,0.0866339538340544,0.3796736237161945
E01840,Retail Banking,NovaCorp-Origin,3,0,372,20+y,0.8,0.0866339538340544,0.37947922859368416
E10764,Retail Banking,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.37934023069613276
E04771,Technology,NovaCorp-Origin,1,0,233,10-20y,0.8,0.0866339538340544,0.37928754532197556
E02373,Retail Banking,NovaCorp-Origin,2,0,347,20+y,0.8,0.0866339538340544,0.3792786775369721
E03473,Retail Banking,NovaCorp-Origin,1,0,294,20+y,0.8,0.0866339538340544,0.3791388688456054
E08257,Retail Banking,NovaCorp-Origin,3,0,58,3-5y,0.8,0.0866339538340544,0.3790913250321963
E08857,Technology,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3790896100331131
E05868,Technology,NovaCorp-Origin,1,0,174,10-20y,0.8,0.0866339538340544,0.37907291343037197
E00992,Retail Banking,NovaCorp-Origin,3,0,414,20+y,0.8,0.0866339538340544,0.3790489349094686
E05601,Executive Leadership,NovaCorp-Origin,1,0,190,10-20y,0.8,0.0866339538340544,0.3790210348721304
E02646,Insurance,NovaCorp-Origin,2,0,334,20+y,0.8,0.0866339538340544,0.3790056964133795
E09835,Risk & Compliance,Entity_A,2,0,30,2-3y,0.8,0.0866339538340544,0.3789500714144276
E06662,Risk & Compliance,NovaCorp-Origin,1,0,136,10-20y,0.8,0.0866339538340544,0.3789310698406531
E00241,Retail Banking,NovaCorp-Origin,2,0,450,20+y,0.8,0.0866339538340544,0.37888809561834075
E04718,Technology,NovaCorp-Origin,1,0,235,10-20y,0.8,0.0866339538340544,0.37877168575700343
E10769,Retail Banking,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3787142161755295
E03044,Technology,NovaCorp-Origin,2,0,315,20+y,0.8,0.0866339538340544,0.3784667872730653
E01108,Insurance,NovaCorp-Origin,2,0,409,20+y,0.8,0.0866339538340544,0.37841220813256043
E01980,Wealth Management,NovaCorp-Origin,2,0,366,20+y,0.8,0.0866339538340544,0.37840183576723935
E09853,Insurance,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.37830558732441194
E10429,Retail Banking,Entity_A,1,0,28,2-3y,0.8,0.0866339538340544,0.3782417024238927
E04734,Risk & Compliance,NovaCorp-Origin,1,0,235,10-20y,0.8,0.0866339538340544,0.3782323550551147
E10630,Retail Banking,Entity_A,1,0,28,2-3y,0.8,0.0866339538340544,0.3781329755443021
E06634,Retail Banking,NovaCorp-Origin,1,0,138,10-20y,0.8,0.0866339538340544,0.37812529465658756
E00421,Retail Banking,NovaCorp-Origin,5,0,441,20+y,0.8,0.0866339538340544,0.37792031744172677
E00049,Technology,NovaCorp-Origin,3,0,460,20+y,0.8,0.0866339538340544,0.3778731627607429
E06522,Retail Banking,NovaCorp-Origin,2,0,143,10-20y,0.8,0.0866339538340544,0.37771424187871366
E09814,Wealth Management,Entity_A,4,0,30,2-3y,0.8,0.0866339538340544,0.3777005825485939
E08856,Retail Banking,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.37753739459242663
E09411,Retail Banking,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.37749627115107187
E01420,Technology,NovaCorp-Origin,2,0,394,20+y,0.8,0.0866339538340544,0.3773679692969752
E05003,Retail Banking,NovaCorp-Origin,1,0,221,10-20y,0.8,0.0866339538340544,0.3773162411333282
E02318,Technology,NovaCorp-Origin,2,0,351,20+y,0.8,0.0866339538340544,0.3772816513253985
E03192,Technology,NovaCorp-Origin,2,0,308,20+y,0.8,0.0866339538340544,0.37726359531506476
E05054,Risk & Compliance,NovaCorp-Origin,1,0,219,10-20y,0.8,0.0866339538340544,0.3772599673562724
E09195,Retail Banking,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3771225534808066
E00888,Technology,NovaCorp-Origin,2,0,419,20+y,0.8,0.0866339538340544,0.3771054282112117
E04348,Technology,NovaCorp-Origin,1,0,253,20+y,0.8,0.0866339538340544,0.3770495720940079
E00283,Retail Banking,NovaCorp-Origin,2,0,447,20+y,0.8,0.0866339538340544,0.3770131962569946
E01137,Retail Banking,NovaCorp-Origin,3,0,408,20+y,0.8,0.0866339538340544,0.376991818319687
E08485,Insurance,NovaCorp-Origin,1,0,48,3-5y,0.8,0.0866339538340544,0.3769495187027959
E04804,Retail Banking,NovaCorp-Origin,1,0,231,10-20y,0.8,0.0866339538340544,0.3767385056044557
E09085,Insurance,Entity_A,3,0,32,2-3y,0.8,0.0866339538340544,0.3767313459697919
E06036,Retail Banking,NovaCorp-Origin,1,0,166,10-20y,0.8,0.0866339538340544,0.3767308310477279
E05309,Corporate Operations,NovaCorp-Origin,2,0,204,10-20y,0.8,0.0866339538340544,0.37664535025726714
E04106,Retail Banking,NovaCorp-Origin,1,0,264,20+y,0.8,0.0866339538340544,0.3766289021184956
E03331,Risk & Compliance,NovaCorp-Origin,2,0,301,20+y,0.8,0.0866339538340544,0.37657345687589217
E02777,Technology,NovaCorp-Origin,2,0,328,20+y,0.8,0.0866339538340544,0.3765535224072288
E09022,Technology,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.37648142587815764
E05456,Retail Banking,NovaCorp-Origin,1,0,197,10-20y,0.8,0.0866339538340544,0.37642644549801385
E02255,Retail Banking,NovaCorp-Origin,2,0,353,20+y,0.8,0.0866339538340544,0.3764137286863869
E09622,Retail Banking,Entity_A,4,0,30,2-3y,0.8,0.0866339538340544,0.37639726906331084
E09221,Retail Banking,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.37638681322230494
E02020,Retail Banking,NovaCorp-Origin,2,0,364,20+y,0.8,0.0866339538340544,0.376102145747234
E06178,Wealth Management,NovaCorp-Origin,1,0,159,10-20y,0.8,0.0866339538340544,0.3760922897600392
E07021,Risk & Compliance,NovaCorp-Origin,1,0,119,5-10y,0.8,0.0866339538340544,0.3760867071917754
E09066,Wealth Management,Entity_A,4,0,32,2-3y,0.8,0.0866339538340544,0.3757859562942032
E08810,Executive Leadership,Entity_A,1,0,33,2-3y,0.8,0.0866339538340544,0.3756954705239394
E05097,Retail Banking,NovaCorp-Origin,1,0,217,10-20y,0.8,0.0866339538340544,0.3756322254464521
E00230,Retail Banking,NovaCorp-Origin,2,0,451,20+y,0.8,0.0866339538340544,0.3755286435154678
E01984,Technology,NovaCorp-Origin,2,0,366,20+y,0.8,0.0866339538340544,0.3754819202176789
E07765,Technology,NovaCorp-Origin,2,0,83,5-10y,0.8,0.0866339538340544,0.37541349785329403
E09437,Insurance,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3753807469369737
E04043,Retail Banking,NovaCorp-Origin,2,0,267,20+y,0.8,0.0866339538340544,0.37529008711485395
E03505,Corporate Operations,NovaCorp-Origin,2,0,293,20+y,0.8,0.0866339538340544,0.3752814405382348
E07003,Technology,NovaCorp-Origin,1,0,119,5-10y,0.8,0.0866339538340544,0.3752601073679673
E04485,Insurance,NovaCorp-Origin,2,0,246,20+y,0.8,0.0866339538340544,0.37495023443829384
E06600,Technology,NovaCorp-Origin,1,0,139,10-20y,0.8,0.0866339538340544,0.3749468738449743
E01736,Retail Banking,NovaCorp-Origin,2,0,377,20+y,0.8,0.0866339538340544,0.37492467072329083
E00052,Insurance,NovaCorp-Origin,2,0,460,20+y,0.8,0.0866339538340544,0.37491051641955386
E10148,Corporate Operations,Entity_A,3,0,29,2-3y,0.8,0.0866339538340544,0.374902467024164
E09038,Retail Banking,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3747830806178619
E04234,Technology,NovaCorp-Origin,1,0,259,20+y,0.8,0.0866339538340544,0.37474087713041143
E10384,Retail Banking,Entity_A,6,0,28,2-3y,0.8,0.0866339538340544,0.37468009708213346
E03958,Technology,NovaCorp-Origin,1,0,272,20+y,0.8,0.0866339538340544,0.3746299891911554
E05515,Technology,NovaCorp-Origin,1,0,195,10-20y,0.8,0.0866339538340544,0.37448167466955823
E10728,Corporate Operations,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3744559637119803
E09310,Risk & Compliance,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3743030586000016
E01377,Technology,NovaCorp-Origin,2,0,396,20+y,0.8,0.0866339538340544,0.3741583242009991
E02726,Technology,NovaCorp-Origin,2,0,331,20+y,0.8,0.0866339538340544,0.3740991429484803
E00970,Retail Banking,NovaCorp-Origin,3,0,415,20+y,0.8,0.0866339538340544,0.37394888629736234
E05752,Insurance,NovaCorp-Origin,4,0,182,10-20y,0.8,0.0866339538340544,0.3738361820092854
E09991,Wealth Management,Entity_A,4,0,29,2-3y,0.8,0.0866339538340544,0.37373819608907477
E01413,Retail Banking,NovaCorp-Origin,2,0,395,20+y,0.8,0.0866339538340544,0.37373239251870505
E10187,Retail Banking,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.3737266872494325
E04154,Technology,NovaCorp-Origin,1,0,262,20+y,0.8,0.0866339538340544,0.373611746953383
E09218,Insurance,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3733073770960837
E02301,Risk & Compliance,NovaCorp-Origin,2,0,351,20+y,0.8,0.0866339538340544,0.3731989122115618
E06830,Corporate Operations,NovaCorp-Origin,1,0,127,10-20y,0.8,0.0866339538340544,0.3731542922470078
E07129,Corporate Operations,NovaCorp-Origin,1,0,112,5-10y,0.8,0.0866339538340544,0.3731223758366422
E00493,Retail Banking,NovaCorp-Origin,2,0,438,20+y,0.8,0.0866339538340544,0.3729157473988915
E09414,Technology,Entity_A,3,0,31,2-3y,0.8,0.0866339538340544,0.3728815257760115
E05455,Retail Banking,NovaCorp-Origin,1,0,197,10-20y,0.8,0.0866339538340544,0.37281167613547295
E02315,Technology,NovaCorp-Origin,2,0,351,20+y,0.8,0.0866339538340544,0.3727949028089103
E03496,Retail Banking,NovaCorp-Origin,1,0,293,20+y,0.8,0.0866339538340544,0.3723745048433811
E03650,Corporate Operations,NovaCorp-Origin,1,0,287,20+y,0.8,0.0866339538340544,0.3723547773712445
E09656,Technology,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.3720448001305399
E08993,Risk & Compliance,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3719965382690578
E07303,Wealth Management,NovaCorp-Origin,2,0,104,5-10y,0.8,0.0866339538340544,0.3719603255308693
E01927,Retail Banking,NovaCorp-Origin,2,0,368,20+y,0.8,0.0866339538340544,0.3719094701029221
E02465,Insurance,NovaCorp-Origin,2,0,343,20+y,0.8,0.0866339538340544,0.3718874368043929
E09499,Insurance,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.37175497840116806
E02492,Risk & Compliance,NovaCorp-Origin,2,0,341,20+y,0.8,0.0866339538340544,0.37168610072871616
E02342,Wealth Management,NovaCorp-Origin,2,0,349,20+y,0.8,0.0866339538340544,0.37164785555948915
E01951,Insurance,NovaCorp-Origin,3,0,367,20+y,0.8,0.0866339538340544,0.37160454362795076
E04239,Technology,NovaCorp-Origin,2,0,258,20+y,0.8,0.0866339538340544,0.37148420795988346
E00328,Technology,NovaCorp-Origin,3,0,445,20+y,0.8,0.0866339538340544,0.37128200777354686
E10585,Technology,Entity_A,1,0,28,2-3y,0.8,0.0866339538340544,0.371206740217899
E02155,Technology,NovaCorp-Origin,3,0,358,20+y,0.8,0.0866339538340544,0.37112365217697785
E02866,Technology,NovaCorp-Origin,2,0,324,20+y,0.8,0.0866339538340544,0.3708575920399588
E00955,Retail Banking,NovaCorp-Origin,2,0,416,20+y,0.8,0.0866339538340544,0.37082284909102753
E02228,Insurance,NovaCorp-Origin,2,0,354,20+y,0.8,0.0866339538340544,0.37069694215162846
E10652,Technology,Entity_A,1,0,28,2-3y,0.8,0.0866339538340544,0.37069646919055343
E09008,Retail Banking,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3706071793614544
E01003,Retail Banking,NovaCorp-Origin,2,0,414,20+y,0.8,0.0866339538340544,0.3705656789457862
E09474,Wealth Management,Entity_A,2,0,31,2-3y,0.8,0.0866339538340544,0.37053118298837245
E10049,Technology,Entity_A,2,0,29,2-3y,0.8,0.0866339538340544,0.37052815763371555
E00219,Retail Banking,NovaCorp-Origin,2,0,451,20+y,0.8,0.0866339538340544,0.3704513799864972
E00497,Technology,NovaCorp-Origin,2,0,438,20+y,0.8,0.0866339538340544,0.3703713160070302
E03674,Insurance,NovaCorp-Origin,2,0,286,20+y,0.8,0.0866339538340544,0.37026065308052625
E04298,Retail Banking,NovaCorp-Origin,2,0,256,20+y,0.8,0.0866339538340544,0.3702443605765186
E09092,Corporate Operations,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.37023393639001756
E10850,Retail Banking,Entity_A,3,0,27,2-3y,0.8,0.0866339538340544,0.37019590084238085
E06807,Technology,NovaCorp-Origin,1,0,128,10-20y,0.8,0.0866339538340544,0.37011313393884127
E09799,Technology,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.3700755277655236
E06879,Retail Banking,NovaCorp-Origin,1,0,125,10-20y,0.8,0.0866339538340544,0.3699746571968625
E11025,Technology,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3698764632704682
E02795,Retail Banking,NovaCorp-Origin,3,0,327,20+y,0.8,0.0866339538340544,0.3697757294614746
E09475,Corporate Operations,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3696341624095604
E09127,Retail Banking,Entity_A,3,0,32,2-3y,0.8,0.0866339538340544,0.36953812242380396
E07727,Insurance,NovaCorp-Origin,1,0,85,5-10y,0.8,0.0866339538340544,0.36952071262383757
E05247,Technology,NovaCorp-Origin,1,0,208,10-20y,0.8,0.0866339538340544,0.3694923567804824
E06419,Retail Banking,NovaCorp-Origin,1,0,148,10-20y,0.8,0.0866339538340544,0.36947003850249166
E09112,Corporate Operations,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.369439979512286
E07202,Retail Banking,NovaCorp-Origin,1,0,109,5-10y,0.8,0.0866339538340544,0.3693424609086859
E09907,Corporate Operations,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.36931616013703766
E00202,Corporate Operations,NovaCorp-Origin,2,0,452,20+y,0.8,0.0866339538340544,0.3692668104963574
E10919,Technology,Entity_A,1,0,27,2-3y,0.8,0.0866339538340544,0.3692422942813288
E03635,Retail Banking,NovaCorp-Origin,2,0,287,20+y,0.8,0.0866339538340544,0.36911844161100815
E03772,Wealth Management,NovaCorp-Origin,1,0,281,20+y,0.8,0.0866339538340544,0.3689905855235891
E09996,Retail Banking,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.3689268001641949
E09488,Corporate Operations,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.36889366977511834
E06979,Technology,NovaCorp-Origin,1,0,121,10-20y,0.8,0.0866339538340544,0.3688704852943418
E09664,Corporate Operations,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.36878261749536956
E00460,Insurance,NovaCorp-Origin,2,0,439,20+y,0.8,0.0866339538340544,0.36876196432665675
E02563,Wealth Management,NovaCorp-Origin,2,0,338,20+y,0.8,0.0866339538340544,0.3687385716215462
E02878,Retail Banking,NovaCorp-Origin,2,0,323,20+y,0.8,0.0866339538340544,0.3686483218161319
E09370,Retail Banking,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.3686104315608393
E00286,Insurance,NovaCorp-Origin,2,0,447,20+y,0.8,0.0866339538340544,0.3686049406786485
E00764,Retail Banking,NovaCorp-Origin,2,0,426,20+y,0.8,0.0866339538340544,0.3683329849045652
E09715,Wealth Management,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.3681570214851377
E02649,Insurance,NovaCorp-Origin,2,0,334,20+y,0.8,0.0866339538340544,0.36814697748783703
E09917,Executive Leadership,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.3681114920625624
E10068,Corporate Operations,Entity_A,1,0,29,2-3y,0.8,0.0866339538340544,0.367973775942825
E02992,Technology,NovaCorp-Origin,2,0,318,20+y,0.8,0.0866339538340544,0.367964584137769
E02798,Technology,NovaCorp-Origin,2,0,327,20+y,0.8,0.0866339538340544,0.36793044354417126
E04967,Technology,NovaCorp-Origin,1,0,223,10-20y,0.8,0.0866339538340544,0.3678654633728003
E04096,Insurance,NovaCorp-Origin,2,0,265,20+y,0.8,0.0866339538340544,0.367741879059411
E09328,Wealth Management,Entity_A,1,0,31,2-3y,0.8,0.0866339538340544,0.36770255436971855
E08807,Corporate Operations,Entity_A,1,0,33,2-3y,0.8,0.0866339538340544,0.3672183437358293
E00153,Technology,NovaCorp-Origin,2,0,455,20+y,0.8,0.0866339538340544,0.3670290011327181
E05342,Technology,NovaCorp-Origin,2,0,203,10-20y,0.8,0.0866339538340544,0.36697831951630894
E07733,Retail Banking,NovaCorp-Origin,2,0,84,5-10y,0.8,0.0866339538340544,0.36694791279720457
E03568,Technology,NovaCorp-Origin,1,0,290,20+y,0.8,0.0866339538340544,0.3669409963937536
E09836,Retail Banking,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.36691558142296804
E10140,Insurance,Entity_A,2,0,29,2-3y,0.8,0.0866339538340544,0.3666656400982736
E04269,Corporate Operations,NovaCorp-Origin,2,0,257,20+y,0.8,0.0866339538340544,0.3665865747512462
E01539,Technology,NovaCorp-Origin,3,0,388,20+y,0.8,0.0866339538340544,0.36656895048742033
E08831,Technology,Entity_A,2,0,32,2-3y,0.8,0.0866339538340544,0.36632209949194555
E04645,Technology,NovaCorp-Origin,1,0,238,10-20y,0.8,0.0866339538340544,0.36616899146747106
E04080,Executive Leadership,NovaCorp-Origin,1,0,265,20+y,0.8,0.0866339538340544,0.3660895929323106
E01006,Insurance,NovaCorp-Origin,2,0,414,20+y,0.8,0.0866339538340544,0.3660153929200834
E09596,Retail Banking,Entity_A,2,0,30,2-3y,0.8,0.0866339538340544,0.36601212044220754
E09964,Retail Banking,Entity_A,2,0,29,2-3y,0.8,0.0866339538340544,0.36600967090526465
E09162,Technology,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3658887825165081
E03673,Risk & Compliance,NovaCorp-Origin,1,0,286,20+y,0.8,0.0866339538340544,0.36574545378589324
E08960,Retail Banking,Entity_A,1,0,32,2-3y,0.8,0.0866339538340544,0.3657411316071754
E09733,Risk & Compliance,Entity_A,1,0,30,2-3y,0.8,0.0866339538340544,0.36573560210225514
E05099,Retail Banking,NovaCorp-Origin,1,0,217,10-20y,0.8,0.0866339538340544,0.3656910398687288
E03709,Insurance,NovaCorp-Origin,1,0,284,20+y,0.8,0.0866339538340544,0.36556595179146706
E05569,Corporate Operations,NovaCorp-Origin,2,0,192,10-20y,0.8,0.0866339538340544,0.3655239959211893
E04060,Technology,NovaCorp-Origin,1,0,267,20+y,0.8,0.0866339538340544,0.3654810600890936
E02864,Insurance,NovaCorp-Origin,2,0,324,20+y,0.8,0.0866339538340544,0.36544711925108286
E01288,Technology,NovaCorp-Origin,3,0,400,20+y,0.8,0.0866339538340544,0.36538705819381795
E07772,Technology,NovaCorp-Origin,2,0,82,5-10y,0.8,0.0866339538340544,0.3653842389860971
E02807,Risk & Compliance,NovaCorp-Origin,2,0,326,20+y,0.8,0.0866339538340544,0.36538037349210156
E00523,Risk & Compliance,NovaCorp-Origin,3,0,437,20+y,0.8,0.0866339538340544,0.36527142746939173
E08297,Technology,NovaCorp-Origin,1,0,56,3-5y,0.8,0.0866339538340544,0.36526216693874736
